    * c:\users\vinit\desktop\summation-of-counter\vinit_xor1\vinit_xor1.cir
    Transient Analysis  Sun Jan 29 12:44:49  2023
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
0	0.000000e+00	-1.31729e-10	0.000000e+00	0.000000e+00	
1	1.000000e-05	-1.31729e-10	1.059126e-22	2.087115e-19	
2	2.000000e-05	-1.31729e-10	-8.07391e-23	-8.74764e-20	
3	4.000000e-05	-1.31729e-10	3.304682e-23	9.331279e-20	
4	8.000000e-05	-1.31729e-10	1.325223e-22	-1.29486e-19	
5	1.600000e-04	-1.31728e-10	-2.02781e-22	1.459637e-19	
6	3.200000e-04	-1.31729e-10	2.909864e-22	-1.48457e-19	
7	6.400000e-04	-1.31729e-10	-3.39776e-22	1.529682e-19	
8	1.280000e-03	-1.31729e-10	3.414311e-22	-1.49833e-19	
9	2.280000e-03	-1.31729e-10	-3.31971e-22	1.431043e-19	
10	3.280000e-03	-1.31729e-10	3.296924e-22	-1.40450e-19	
11	4.280000e-03	-1.31729e-10	-3.28768e-22	1.394691e-19	
12	5.280000e-03	-1.31729e-10	3.342108e-22	-1.40474e-19	
13	6.280000e-03	-1.31729e-10	-3.42780e-22	1.389761e-19	
14	7.280000e-03	-1.31729e-10	3.445443e-22	-1.35251e-19	
15	8.280000e-03	-1.31729e-10	-3.38874e-22	1.342175e-19	
16	9.280000e-03	-1.31729e-10	3.307548e-22	-1.35176e-19	
17	1.028000e-02	-1.31729e-10	-3.28702e-22	1.339658e-19	
18	1.128000e-02	-1.31729e-10	3.348400e-22	-1.31508e-19	
19	1.228000e-02	-1.31729e-10	-3.42495e-22	1.297936e-19	
20	1.328000e-02	-1.31729e-10	3.450207e-22	-1.27657e-19	
21	1.428000e-02	-1.31729e-10	-3.38494e-22	1.257144e-19	
22	1.528000e-02	-1.31729e-10	3.312619e-22	-1.23842e-19	
23	1.628000e-02	-1.31729e-10	-3.28468e-22	1.213776e-19	
24	1.728000e-02	-1.31729e-10	3.352373e-22	-1.18740e-19	
25	1.828000e-02	-1.31729e-10	-3.42313e-22	1.178087e-19	
26	1.928000e-02	-1.31729e-10	3.452495e-22	-1.18718e-19	
27	2.028000e-02	-1.31728e-10	-3.38396e-22	1.175872e-19	
28	2.128000e-02	-1.31729e-10	3.313640e-22	-1.15019e-19	
29	2.228000e-02	-1.31729e-10	-3.34356e-22	1.136474e-19	
30	2.328000e-02	-1.31729e-10	3.354712e-22	-1.14945e-19	
31	2.428000e-02	-1.31729e-10	-3.30277e-22	1.165195e-19	
32	2.528000e-02	-1.31729e-10	3.215985e-22	-1.14470e-19	
33	2.628000e-02	-1.31729e-10	-3.20206e-22	1.129343e-19	
34	2.728000e-02	-1.31729e-10	3.256357e-22	-1.14989e-19	
35	2.828000e-02	-1.31729e-10	-3.33942e-22	1.174199e-19	
36	2.928000e-02	-1.31729e-10	3.357502e-22	-1.18590e-19	
37	3.028000e-02	-1.31729e-10	-3.29881e-22	1.170414e-19	
38	3.128000e-02	-1.31729e-10	3.220759e-22	-1.13317e-19	
39	3.228000e-02	-1.31729e-10	-3.19847e-22	1.113898e-19	
40	3.328000e-02	-1.31729e-10	3.260716e-22	-1.13497e-19	
41	3.428000e-02	-1.31729e-10	-3.33555e-22	1.164520e-19	
42	3.528000e-02	-1.31729e-10	3.361621e-22	-1.16740e-19	
43	3.628000e-02	-1.31729e-10	-3.29565e-22	1.163388e-19	
44	3.728000e-02	-1.31729e-10	3.223414e-22	-1.16653e-19	
45	3.828000e-02	-1.31729e-10	-3.19505e-22	1.156288e-19	
46	3.928000e-02	-1.31729e-10	3.262949e-22	-1.12662e-19	
47	4.028000e-02	-1.31729e-10	-3.33447e-22	1.081597e-19	
48	4.128000e-02	-1.31729e-10	3.363875e-22	-1.05042e-19	
49	4.228000e-02	-1.31729e-10	-3.47186e-22	1.041047e-19	
50	4.328000e-02	-1.31729e-10	3.466072e-22	-1.04877e-19	
51	4.428000e-02	-1.31729e-10	-3.37112e-22	1.076144e-19	
52	4.528000e-02	-1.31729e-10	3.327989e-22	-1.07850e-19	
53	4.628000e-02	-1.31729e-10	-3.27102e-22	1.069816e-19	
54	4.728000e-02	-1.31729e-10	3.190681e-22	-1.08027e-19	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
55	4.828000e-02	-1.31729e-10	-3.16966e-22	1.063511e-19	
56	4.928000e-02	-1.31729e-10	3.231666e-22	-1.02270e-19	
57	5.028000e-02	-1.31729e-10	-3.30754e-22	1.008205e-19	
58	5.128000e-02	-1.31729e-10	3.332523e-22	-1.01904e-19	
59	5.228000e-02	-1.31729e-10	-3.26784e-22	1.000729e-19	
60	5.328000e-02	-1.31729e-10	3.195235e-22	-9.65168e-20	
61	5.428000e-02	-1.31729e-10	-3.16719e-22	9.677562e-20	
62	5.528000e-02	-1.31729e-10	3.234249e-22	-9.62589e-20	
63	5.628000e-02	-1.31729e-10	-3.30566e-22	9.495408e-20	
64	5.728000e-02	-1.31729e-10	3.334229e-22	-9.67989e-20	
65	5.828000e-02	-1.31728e-10	-3.26618e-22	9.966655e-20	
66	5.928000e-02	-1.31729e-10	3.195195e-22	-9.97339e-20	
67	6.028000e-02	-1.31729e-10	-3.22575e-22	9.927933e-20	
68	6.128000e-02	-1.31729e-10	3.236081e-22	-9.91764e-20	
69	6.228000e-02	-1.31729e-10	-3.18545e-22	9.874707e-20	
70	6.328000e-02	-1.31729e-10	3.098143e-22	-9.88629e-20	
71	6.428000e-02	-1.31729e-10	-3.08446e-22	9.869775e-20	
72	6.528000e-02	-1.31729e-10	3.138789e-22	-9.85638e-20	
73	6.628000e-02	-1.31729e-10	-3.22137e-22	9.882462e-20	
74	6.728000e-02	-1.31729e-10	3.240464e-22	-9.87013e-20	
75	6.828000e-02	-1.31729e-10	-3.18178e-22	9.925204e-20	
76	6.928000e-02	-1.31729e-10	3.103048e-22	-1.00255e-19	
77	7.028000e-02	-1.31729e-10	-3.08004e-22	9.840663e-20	
